"NAM","DAT","PERIOD","ӘАОЖ(каталог бойынша)","LӘАОЖ(каталог бойынша)","ОЖА","LОЖА","VAL"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","АҚСУ АУДАНЫ","0","Барлығы","0","74"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","АҚСУ АУДАНЫ","0","Барлығы","0","51"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","АҚСУ АУДАНЫ","0","Барлығы","0","48"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","АҚСУ АУДАНЫ","0","Барлығы","0","72"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","АҚСУ АУДАНЫ","0","Барлығы","0","50"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","АҚСУ АУДАНЫ","0","Барлығы","0","65"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","АҚСУ АУДАНЫ","0","Барлығы","0","59"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","АҚСУ АУДАНЫ","0","Барлығы","0","70"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","АҚСУ АУДАНЫ","0","Барлығы","0","74"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","АҚСУ АУДАНЫ","0","Барлығы","0","66"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","АҚСУ АУДАНЫ","0","Барлығы","0","52"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","АҚСУ АУДАНЫ","0","Барлығы","0","75"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","АҚСУ АУДАНЫ","0","Барлығы","0","64"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","АҚСУ АУДАНЫ","0","Барлығы","0","36"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","АҚСУ АУДАНЫ","0","ауылдық жер","0","67"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","АҚСУ АУДАНЫ","0","ауылдық жер","0","74"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","АҚСУ АУДАНЫ","0","ауылдық жер","0","51"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","АҚСУ АУДАНЫ","0","ауылдық жер","0","48"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","АҚСУ АУДАНЫ","0","ауылдық жер","0","72"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","АҚСУ АУДАНЫ","0","ауылдық жер","0","50"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","АҚСУ АУДАНЫ","0","ауылдық жер","0","65"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","АҚСУ АУДАНЫ","0","ауылдық жер","0","59"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","АҚСУ АУДАНЫ","0","ауылдық жер","0","70"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","АҚСУ АУДАНЫ","0","ауылдық жер","0","74"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","АҚСУ АУДАНЫ","0","ауылдық жер","0","66"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","АҚСУ АУДАНЫ","0","ауылдық жер","0","52"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","АҚСУ АУДАНЫ","0","ауылдық жер","0","75"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","АҚСУ АУДАНЫ","0","ауылдық жер","0","64"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","АҚСУ АУДАНЫ","0","ауылдық жер","0","36"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","АЛАКӨЛ АУДАНЫ","0","Барлығы","0","149"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","АЛАКӨЛ АУДАНЫ","0","Барлығы","0","118"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","АЛАКӨЛ АУДАНЫ","0","Барлығы","0","97"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","АЛАКӨЛ АУДАНЫ","0","Барлығы","0","124"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","АЛАКӨЛ АУДАНЫ","0","Барлығы","0","152"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","АЛАКӨЛ АУДАНЫ","0","Барлығы","0","103"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","АЛАКӨЛ АУДАНЫ","0","Барлығы","0","147"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","АЛАКӨЛ АУДАНЫ","0","Барлығы","0","157"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","АЛАКӨЛ АУДАНЫ","0","Барлығы","0","151"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","АЛАКӨЛ АУДАНЫ","0","Барлығы","0","141"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","АЛАКӨЛ АУДАНЫ","0","Барлығы","0","117"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","АЛАКӨЛ АУДАНЫ","0","Барлығы","0","123"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","АЛАКӨЛ АУДАНЫ","0","Барлығы","0","147"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","АЛАКӨЛ АУДАНЫ","0","Барлығы","0","174"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","АЛАКӨЛ АУДАНЫ","0","Барлығы","0","107"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","АЛАКӨЛ АУДАНЫ","0","қалалық жер","0","71"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","АЛАКӨЛ АУДАНЫ","0","қалалық жер","0","63"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","АЛАКӨЛ АУДАНЫ","0","қалалық жер","0","37"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","АЛАКӨЛ АУДАНЫ","0","қалалық жер","0","57"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","АЛАКӨЛ АУДАНЫ","0","қалалық жер","0","64"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","АЛАКӨЛ АУДАНЫ","0","қалалық жер","0","41"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","АЛАКӨЛ АУДАНЫ","0","қалалық жер","0","55"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","АЛАКӨЛ АУДАНЫ","0","қалалық жер","0","75"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","АЛАКӨЛ АУДАНЫ","0","қалалық жер","0","59"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","АЛАКӨЛ АУДАНЫ","0","қалалық жер","0","64"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","АЛАКӨЛ АУДАНЫ","0","қалалық жер","0","50"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","АЛАКӨЛ АУДАНЫ","0","қалалық жер","0","61"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","АЛАКӨЛ АУДАНЫ","0","қалалық жер","0","53"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","АЛАКӨЛ АУДАНЫ","0","қалалық жер","0","73"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","АЛАКӨЛ АУДАНЫ","0","қалалық жер","0","54"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","АЛАКӨЛ АУДАНЫ","0","ауылдық жер","0","78"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","АЛАКӨЛ АУДАНЫ","0","ауылдық жер","0","55"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","АЛАКӨЛ АУДАНЫ","0","ауылдық жер","0","60"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","АЛАКӨЛ АУДАНЫ","0","ауылдық жер","0","67"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","АЛАКӨЛ АУДАНЫ","0","ауылдық жер","0","88"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","АЛАКӨЛ АУДАНЫ","0","ауылдық жер","0","62"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","АЛАКӨЛ АУДАНЫ","0","ауылдық жер","0","92"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","АЛАКӨЛ АУДАНЫ","0","ауылдық жер","0","82"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","АЛАКӨЛ АУДАНЫ","0","ауылдық жер","0","92"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","АЛАКӨЛ АУДАНЫ","0","ауылдық жер","0","77"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","АЛАКӨЛ АУДАНЫ","0","ауылдық жер","0","67"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","АЛАКӨЛ АУДАНЫ","0","ауылдық жер","0","62"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","АЛАКӨЛ АУДАНЫ","0","ауылдық жер","0","94"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","АЛАКӨЛ АУДАНЫ","0","ауылдық жер","0","101"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","АЛАКӨЛ АУДАНЫ","0","ауылдық жер","0","53"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","БАЛҚАШ АУДАНЫ","0","Барлығы","0","50"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","БАЛҚАШ АУДАНЫ","0","Барлығы","0","61"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","БАЛҚАШ АУДАНЫ","0","Барлығы","0","50"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","БАЛҚАШ АУДАНЫ","0","Барлығы","0","32"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","БАЛҚАШ АУДАНЫ","0","Барлығы","0","47"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","БАЛҚАШ АУДАНЫ","0","Барлығы","0","45"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","БАЛҚАШ АУДАНЫ","0","Барлығы","0","40"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","БАЛҚАШ АУДАНЫ","0","Барлығы","0","54"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","БАЛҚАШ АУДАНЫ","0","Барлығы","0","33"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","БАЛҚАШ АУДАНЫ","0","Барлығы","0","37"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","БАЛҚАШ АУДАНЫ","0","Барлығы","0","43"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","БАЛҚАШ АУДАНЫ","0","Барлығы","0","41"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","БАЛҚАШ АУДАНЫ","0","Барлығы","0","61"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","БАЛҚАШ АУДАНЫ","0","Барлығы","0","45"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","БАЛҚАШ АУДАНЫ","0","Барлығы","0","35"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","БАЛҚАШ АУДАНЫ","0","ауылдық жер","0","50"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","БАЛҚАШ АУДАНЫ","0","ауылдық жер","0","61"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","БАЛҚАШ АУДАНЫ","0","ауылдық жер","0","50"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","БАЛҚАШ АУДАНЫ","0","ауылдық жер","0","32"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","БАЛҚАШ АУДАНЫ","0","ауылдық жер","0","47"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","БАЛҚАШ АУДАНЫ","0","ауылдық жер","0","45"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","БАЛҚАШ АУДАНЫ","0","ауылдық жер","0","40"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","БАЛҚАШ АУДАНЫ","0","ауылдық жер","0","54"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","БАЛҚАШ АУДАНЫ","0","ауылдық жер","0","33"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","БАЛҚАШ АУДАНЫ","0","ауылдық жер","0","37"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","БАЛҚАШ АУДАНЫ","0","ауылдық жер","0","43"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","БАЛҚАШ АУДАНЫ","0","ауылдық жер","0","41"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","БАЛҚАШ АУДАНЫ","0","ауылдық жер","0","61"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","БАЛҚАШ АУДАНЫ","0","ауылдық жер","0","45"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","БАЛҚАШ АУДАНЫ","0","ауылдық жер","0","35"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","Барлығы","0","848"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","Барлығы","0","697"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","Барлығы","0","398"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","Барлығы","0","452"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","Барлығы","0","648"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","Барлығы","0","445"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","Барлығы","0","691"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","Барлығы","0","597"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","Барлығы","0","607"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","Барлығы","0","566"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","Барлығы","0","704"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","Барлығы","0","566"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","Барлығы","0","513"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","Барлығы","0","605"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","Барлығы","0","409"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","қалалық жер","0","178"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","қалалық жер","0","196"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","қалалық жер","0","122"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","қалалық жер","0","131"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","қалалық жер","0","151"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","қалалық жер","0","126"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","қалалық жер","0","160"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","қалалық жер","0","143"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","қалалық жер","0","165"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","қалалық жер","0","151"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","қалалық жер","0","166"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","қалалық жер","0","110"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","қалалық жер","0","125"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","қалалық жер","0","129"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","қалалық жер","0","63"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","ауылдық жер","0","670"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","ауылдық жер","0","501"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","ауылдық жер","0","276"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","ауылдық жер","0","321"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","ауылдық жер","0","497"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","ауылдық жер","0","319"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","ауылдық жер","0","531"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","ауылдық жер","0","454"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","ауылдық жер","0","442"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","ауылдық жер","0","415"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","ауылдық жер","0","538"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","ауылдық жер","0","456"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","ауылдық жер","0","388"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","ауылдық жер","0","476"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","ЕҢБЕКШІҚАЗАҚ АУДАНЫ","0","ауылдық жер","0","346"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","ЖАМБЫЛ АУДАНЫ","0","Барлығы","0","460"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","ЖАМБЫЛ АУДАНЫ","0","Барлығы","0","409"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","ЖАМБЫЛ АУДАНЫ","0","Барлығы","0","180"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","ЖАМБЫЛ АУДАНЫ","0","Барлығы","0","206"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","ЖАМБЫЛ АУДАНЫ","0","Барлығы","0","404"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","ЖАМБЫЛ АУДАНЫ","0","Барлығы","0","197"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","ЖАМБЫЛ АУДАНЫ","0","Барлығы","0","317"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","ЖАМБЫЛ АУДАНЫ","0","Барлығы","0","264"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","ЖАМБЫЛ АУДАНЫ","0","Барлығы","0","289"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","ЖАМБЫЛ АУДАНЫ","0","Барлығы","0","237"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","ЖАМБЫЛ АУДАНЫ","0","Барлығы","0","354"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","ЖАМБЫЛ АУДАНЫ","0","Барлығы","0","230"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","ЖАМБЫЛ АУДАНЫ","0","Барлығы","0","281"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","ЖАМБЫЛ АУДАНЫ","0","Барлығы","0","283"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","ЖАМБЫЛ АУДАНЫ","0","Барлығы","0","285"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","ЖАМБЫЛ АУДАНЫ","0","ауылдық жер","0","460"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","ЖАМБЫЛ АУДАНЫ","0","ауылдық жер","0","409"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","ЖАМБЫЛ АУДАНЫ","0","ауылдық жер","0","180"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","ЖАМБЫЛ АУДАНЫ","0","ауылдық жер","0","206"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","ЖАМБЫЛ АУДАНЫ","0","ауылдық жер","0","404"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","ЖАМБЫЛ АУДАНЫ","0","ауылдық жер","0","197"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","ЖАМБЫЛ АУДАНЫ","0","ауылдық жер","0","317"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","ЖАМБЫЛ АУДАНЫ","0","ауылдық жер","0","264"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","ЖАМБЫЛ АУДАНЫ","0","ауылдық жер","0","289"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","ЖАМБЫЛ АУДАНЫ","0","ауылдық жер","0","237"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","ЖАМБЫЛ АУДАНЫ","0","ауылдық жер","0","354"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","ЖАМБЫЛ АУДАНЫ","0","ауылдық жер","0","230"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","ЖАМБЫЛ АУДАНЫ","0","ауылдық жер","0","281"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","ЖАМБЫЛ АУДАНЫ","0","ауылдық жер","0","283"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","ЖАМБЫЛ АУДАНЫ","0","ауылдық жер","0","285"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","КЕРБҰЛАҚ АУДАНЫ","0","Барлығы","0","126"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","КЕРБҰЛАҚ АУДАНЫ","0","Барлығы","0","95"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","КЕРБҰЛАҚ АУДАНЫ","0","Барлығы","0","57"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","КЕРБҰЛАҚ АУДАНЫ","0","Барлығы","0","61"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","КЕРБҰЛАҚ АУДАНЫ","0","Барлығы","0","84"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","КЕРБҰЛАҚ АУДАНЫ","0","Барлығы","0","100"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","КЕРБҰЛАҚ АУДАНЫ","0","Барлығы","0","102"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","КЕРБҰЛАҚ АУДАНЫ","0","Барлығы","0","94"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","КЕРБҰЛАҚ АУДАНЫ","0","Барлығы","0","70"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","КЕРБҰЛАҚ АУДАНЫ","0","Барлығы","0","107"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","КЕРБҰЛАҚ АУДАНЫ","0","Барлығы","0","98"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","КЕРБҰЛАҚ АУДАНЫ","0","Барлығы","0","70"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","КЕРБҰЛАҚ АУДАНЫ","0","Барлығы","0","100"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","КЕРБҰЛАҚ АУДАНЫ","0","Барлығы","0","113"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","КЕРБҰЛАҚ АУДАНЫ","0","Барлығы","0","60"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","КЕРБҰЛАҚ АУДАНЫ","0","ауылдық жер","0","126"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","КЕРБҰЛАҚ АУДАНЫ","0","ауылдық жер","0","95"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","КЕРБҰЛАҚ АУДАНЫ","0","ауылдық жер","0","57"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","КЕРБҰЛАҚ АУДАНЫ","0","ауылдық жер","0","61"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","КЕРБҰЛАҚ АУДАНЫ","0","ауылдық жер","0","84"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","КЕРБҰЛАҚ АУДАНЫ","0","ауылдық жер","0","100"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","КЕРБҰЛАҚ АУДАНЫ","0","ауылдық жер","0","102"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","КЕРБҰЛАҚ АУДАНЫ","0","ауылдық жер","0","94"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","КЕРБҰЛАҚ АУДАНЫ","0","ауылдық жер","0","70"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","КЕРБҰЛАҚ АУДАНЫ","0","ауылдық жер","0","107"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","КЕРБҰЛАҚ АУДАНЫ","0","ауылдық жер","0","98"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","КЕРБҰЛАҚ АУДАНЫ","0","ауылдық жер","0","70"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","КЕРБҰЛАҚ АУДАНЫ","0","ауылдық жер","0","100"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","КЕРБҰЛАҚ АУДАНЫ","0","ауылдық жер","0","113"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","КЕРБҰЛАҚ АУДАНЫ","0","ауылдық жер","0","60"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","КӨКСУ АУДАНЫ","0","Барлығы","0","112"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","КӨКСУ АУДАНЫ","0","Барлығы","0","84"
