"NAM","DAT","PERIOD","ӘАОЖ(каталог бойынша)","LӘАОЖ(каталог бойынша)","ОЖА","LОЖА","VAL"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","ТҰРАР РЫСҚҰЛОВ АУДАНЫ","0","Барлығы","0","496"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","ТҰРАР РЫСҚҰЛОВ АУДАНЫ","0","Барлығы","0","601"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","ТҰРАР РЫСҚҰЛОВ АУДАНЫ","0","Барлығы","0","634"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","ТҰРАР РЫСҚҰЛОВ АУДАНЫ","0","Барлығы","0","565"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","ТҰРАР РЫСҚҰЛОВ АУДАНЫ","0","Барлығы","0","413"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","ТҰРАР РЫСҚҰЛОВ АУДАНЫ","0","Барлығы","0","390"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","ТҰРАР РЫСҚҰЛОВ АУДАНЫ","0","Барлығы","0","360"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","ТҰРАР РЫСҚҰЛОВ АУДАНЫ","0","Барлығы","0","466"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","ТҰРАР РЫСҚҰЛОВ АУДАНЫ","0","Барлығы","0","382"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","ТҰРАР РЫСҚҰЛОВ АУДАНЫ","0","ауылдық жер","0","350"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","ТҰРАР РЫСҚҰЛОВ АУДАНЫ","0","ауылдық жер","0","395"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","ТҰРАР РЫСҚҰЛОВ АУДАНЫ","0","ауылдық жер","0","502"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","ТҰРАР РЫСҚҰЛОВ АУДАНЫ","0","ауылдық жер","0","601"
"Тіркелген некелер саны(Адам)","2016 жыл","201612","ТҰРАР РЫСҚҰЛОВ АУДАНЫ","0","ауылдық жер","0","435"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","ТҰРАР РЫСҚҰЛОВ АУДАНЫ","0","ауылдық жер","0","500"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","ТҰРАР РЫСҚҰЛОВ АУДАНЫ","0","ауылдық жер","0","496"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","ТҰРАР РЫСҚҰЛОВ АУДАНЫ","0","ауылдық жер","0","601"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","ТҰРАР РЫСҚҰЛОВ АУДАНЫ","0","ауылдық жер","0","634"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","ТҰРАР РЫСҚҰЛОВ АУДАНЫ","0","ауылдық жер","0","565"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","ТҰРАР РЫСҚҰЛОВ АУДАНЫ","0","ауылдық жер","0","413"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","ТҰРАР РЫСҚҰЛОВ АУДАНЫ","0","ауылдық жер","0","390"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","ТҰРАР РЫСҚҰЛОВ АУДАНЫ","0","ауылдық жер","0","360"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","ТҰРАР РЫСҚҰЛОВ АУДАНЫ","0","ауылдық жер","0","466"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","ТҰРАР РЫСҚҰЛОВ АУДАНЫ","0","ауылдық жер","0","382"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","МЕРКЕ АУДАНЫ","0","Барлығы","0","491"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","МЕРКЕ АУДАНЫ","0","Барлығы","0","493"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","МЕРКЕ АУДАНЫ","0","Барлығы","0","754"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","МЕРКЕ АУДАНЫ","0","Барлығы","0","807"
"Тіркелген некелер саны(Адам)","2016 жыл","201612","МЕРКЕ АУДАНЫ","0","Барлығы","0","539"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","МЕРКЕ АУДАНЫ","0","Барлығы","0","812"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","МЕРКЕ АУДАНЫ","0","Барлығы","0","644"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","МЕРКЕ АУДАНЫ","0","Барлығы","0","948"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","МЕРКЕ АУДАНЫ","0","Барлығы","0","871"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","МЕРКЕ АУДАНЫ","0","Барлығы","0","923"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","МЕРКЕ АУДАНЫ","0","Барлығы","0","535"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","МЕРКЕ АУДАНЫ","0","Барлығы","0","488"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","МЕРКЕ АУДАНЫ","0","Барлығы","0","491"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","МЕРКЕ АУДАНЫ","0","Барлығы","0","518"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","МЕРКЕ АУДАНЫ","0","Барлығы","0","458"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","МЕРКЕ АУДАНЫ","0","ауылдық жер","0","491"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","МЕРКЕ АУДАНЫ","0","ауылдық жер","0","493"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","МЕРКЕ АУДАНЫ","0","ауылдық жер","0","754"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","МЕРКЕ АУДАНЫ","0","ауылдық жер","0","807"
"Тіркелген некелер саны(Адам)","2016 жыл","201612","МЕРКЕ АУДАНЫ","0","ауылдық жер","0","539"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","МЕРКЕ АУДАНЫ","0","ауылдық жер","0","812"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","МЕРКЕ АУДАНЫ","0","ауылдық жер","0","644"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","МЕРКЕ АУДАНЫ","0","ауылдық жер","0","948"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","МЕРКЕ АУДАНЫ","0","ауылдық жер","0","871"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","МЕРКЕ АУДАНЫ","0","ауылдық жер","0","923"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","МЕРКЕ АУДАНЫ","0","ауылдық жер","0","535"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","МЕРКЕ АУДАНЫ","0","ауылдық жер","0","488"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","МЕРКЕ АУДАНЫ","0","ауылдық жер","0","491"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","МЕРКЕ АУДАНЫ","0","ауылдық жер","0","518"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","МЕРКЕ АУДАНЫ","0","ауылдық жер","0","458"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","МОЙЫНҚҰМ АУДАНЫ","0","Барлығы","0","154"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","МОЙЫНҚҰМ АУДАНЫ","0","Барлығы","0","142"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","МОЙЫНҚҰМ АУДАНЫ","0","Барлығы","0","240"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","МОЙЫНҚҰМ АУДАНЫ","0","Барлығы","0","230"
"Тіркелген некелер саны(Адам)","2016 жыл","201612","МОЙЫНҚҰМ АУДАНЫ","0","Барлығы","0","192"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","МОЙЫНҚҰМ АУДАНЫ","0","Барлығы","0","252"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","МОЙЫНҚҰМ АУДАНЫ","0","Барлығы","0","175"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","МОЙЫНҚҰМ АУДАНЫ","0","Барлығы","0","239"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","МОЙЫНҚҰМ АУДАНЫ","0","Барлығы","0","210"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","МОЙЫНҚҰМ АУДАНЫ","0","Барлығы","0","251"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","МОЙЫНҚҰМ АУДАНЫ","0","Барлығы","0","166"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","МОЙЫНҚҰМ АУДАНЫ","0","Барлығы","0","149"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","МОЙЫНҚҰМ АУДАНЫ","0","Барлығы","0","172"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","МОЙЫНҚҰМ АУДАНЫ","0","Барлығы","0","155"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","МОЙЫНҚҰМ АУДАНЫ","0","Барлығы","0","177"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","МОЙЫНҚҰМ АУДАНЫ","0","ауылдық жер","0","154"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","МОЙЫНҚҰМ АУДАНЫ","0","ауылдық жер","0","142"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","МОЙЫНҚҰМ АУДАНЫ","0","ауылдық жер","0","240"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","МОЙЫНҚҰМ АУДАНЫ","0","ауылдық жер","0","230"
"Тіркелген некелер саны(Адам)","2016 жыл","201612","МОЙЫНҚҰМ АУДАНЫ","0","ауылдық жер","0","192"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","МОЙЫНҚҰМ АУДАНЫ","0","ауылдық жер","0","252"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","МОЙЫНҚҰМ АУДАНЫ","0","ауылдық жер","0","175"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","МОЙЫНҚҰМ АУДАНЫ","0","ауылдық жер","0","239"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","МОЙЫНҚҰМ АУДАНЫ","0","ауылдық жер","0","210"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","МОЙЫНҚҰМ АУДАНЫ","0","ауылдық жер","0","251"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","МОЙЫНҚҰМ АУДАНЫ","0","ауылдық жер","0","166"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","МОЙЫНҚҰМ АУДАНЫ","0","ауылдық жер","0","149"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","МОЙЫНҚҰМ АУДАНЫ","0","ауылдық жер","0","172"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","МОЙЫНҚҰМ АУДАНЫ","0","ауылдық жер","0","155"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","МОЙЫНҚҰМ АУДАНЫ","0","ауылдық жер","0","177"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","САРЫСУ АУДАНЫ","0","Барлығы","0","230"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","САРЫСУ АУДАНЫ","0","Барлығы","0","230"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","САРЫСУ АУДАНЫ","0","Барлығы","0","358"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","САРЫСУ АУДАНЫ","0","Барлығы","0","456"
"Тіркелген некелер саны(Адам)","2016 жыл","201612","САРЫСУ АУДАНЫ","0","Барлығы","0","259"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","САРЫСУ АУДАНЫ","0","Барлығы","0","391"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","САРЫСУ АУДАНЫ","0","Барлығы","0","232"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","САРЫСУ АУДАНЫ","0","Барлығы","0","363"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","САРЫСУ АУДАНЫ","0","Барлығы","0","343"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","САРЫСУ АУДАНЫ","0","Барлығы","0","343"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","САРЫСУ АУДАНЫ","0","Барлығы","0","215"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","САРЫСУ АУДАНЫ","0","Барлығы","0","237"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","САРЫСУ АУДАНЫ","0","Барлығы","0","196"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","САРЫСУ АУДАНЫ","0","Барлығы","0","236"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","САРЫСУ АУДАНЫ","0","Барлығы","0","210"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","САРЫСУ АУДАНЫ","0","қалалық жер","0","153"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","САРЫСУ АУДАНЫ","0","қалалық жер","0","157"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","САРЫСУ АУДАНЫ","0","қалалық жер","0","171"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","САРЫСУ АУДАНЫ","0","қалалық жер","0","272"
"Тіркелген некелер саны(Адам)","2016 жыл","201612","САРЫСУ АУДАНЫ","0","қалалық жер","0","160"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","САРЫСУ АУДАНЫ","0","қалалық жер","0","207"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","САРЫСУ АУДАНЫ","0","қалалық жер","0","153"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","САРЫСУ АУДАНЫ","0","қалалық жер","0","211"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","САРЫСУ АУДАНЫ","0","қалалық жер","0","214"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","САРЫСУ АУДАНЫ","0","қалалық жер","0","206"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","САРЫСУ АУДАНЫ","0","қалалық жер","0","139"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","САРЫСУ АУДАНЫ","0","қалалық жер","0","166"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","САРЫСУ АУДАНЫ","0","қалалық жер","0","137"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","САРЫСУ АУДАНЫ","0","қалалық жер","0","141"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","САРЫСУ АУДАНЫ","0","қалалық жер","0","144"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","САРЫСУ АУДАНЫ","0","ауылдық жер","0","77"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","САРЫСУ АУДАНЫ","0","ауылдық жер","0","73"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","САРЫСУ АУДАНЫ","0","ауылдық жер","0","187"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","САРЫСУ АУДАНЫ","0","ауылдық жер","0","184"
"Тіркелген некелер саны(Адам)","2016 жыл","201612","САРЫСУ АУДАНЫ","0","ауылдық жер","0","99"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","САРЫСУ АУДАНЫ","0","ауылдық жер","0","184"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","САРЫСУ АУДАНЫ","0","ауылдық жер","0","79"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","САРЫСУ АУДАНЫ","0","ауылдық жер","0","152"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","САРЫСУ АУДАНЫ","0","ауылдық жер","0","129"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","САРЫСУ АУДАНЫ","0","ауылдық жер","0","137"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","САРЫСУ АУДАНЫ","0","ауылдық жер","0","76"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","САРЫСУ АУДАНЫ","0","ауылдық жер","0","71"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","САРЫСУ АУДАНЫ","0","ауылдық жер","0","59"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","САРЫСУ АУДАНЫ","0","ауылдық жер","0","95"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","САРЫСУ АУДАНЫ","0","ауылдық жер","0","66"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","ТАЛАС АУДАНЫ","0","Барлығы","0","238"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","ТАЛАС АУДАНЫ","0","Барлығы","0","237"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","ТАЛАС АУДАНЫ","0","Барлығы","0","385"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","ТАЛАС АУДАНЫ","0","Барлығы","0","372"
"Тіркелген некелер саны(Адам)","2016 жыл","201612","ТАЛАС АУДАНЫ","0","Барлығы","0","255"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","ТАЛАС АУДАНЫ","0","Барлығы","0","401"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","ТАЛАС АУДАНЫ","0","Барлығы","0","268"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","ТАЛАС АУДАНЫ","0","Барлығы","0","390"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","ТАЛАС АУДАНЫ","0","Барлығы","0","331"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","ТАЛАС АУДАНЫ","0","Барлығы","0","371"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","ТАЛАС АУДАНЫ","0","Барлығы","0","244"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","ТАЛАС АУДАНЫ","0","Барлығы","0","220"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","ТАЛАС АУДАНЫ","0","Барлығы","0","207"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","ТАЛАС АУДАНЫ","0","Барлығы","0","260"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","ТАЛАС АУДАНЫ","0","Барлығы","0","225"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","ТАЛАС АУДАНЫ","0","қалалық жер","0","160"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","ТАЛАС АУДАНЫ","0","қалалық жер","0","142"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","ТАЛАС АУДАНЫ","0","қалалық жер","0","199"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","ТАЛАС АУДАНЫ","0","қалалық жер","0","226"
"Тіркелген некелер саны(Адам)","2016 жыл","201612","ТАЛАС АУДАНЫ","0","қалалық жер","0","164"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","ТАЛАС АУДАНЫ","0","қалалық жер","0","202"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","ТАЛАС АУДАНЫ","0","қалалық жер","0","156"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","ТАЛАС АУДАНЫ","0","қалалық жер","0","232"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","ТАЛАС АУДАНЫ","0","қалалық жер","0","205"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","ТАЛАС АУДАНЫ","0","қалалық жер","0","207"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","ТАЛАС АУДАНЫ","0","қалалық жер","0","149"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","ТАЛАС АУДАНЫ","0","қалалық жер","0","141"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","ТАЛАС АУДАНЫ","0","қалалық жер","0","137"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","ТАЛАС АУДАНЫ","0","қалалық жер","0","166"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","ТАЛАС АУДАНЫ","0","қалалық жер","0","133"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","ТАЛАС АУДАНЫ","0","ауылдық жер","0","78"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","ТАЛАС АУДАНЫ","0","ауылдық жер","0","95"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","ТАЛАС АУДАНЫ","0","ауылдық жер","0","186"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","ТАЛАС АУДАНЫ","0","ауылдық жер","0","146"
"Тіркелген некелер саны(Адам)","2016 жыл","201612","ТАЛАС АУДАНЫ","0","ауылдық жер","0","91"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","ТАЛАС АУДАНЫ","0","ауылдық жер","0","199"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","ТАЛАС АУДАНЫ","0","ауылдық жер","0","112"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","ТАЛАС АУДАНЫ","0","ауылдық жер","0","158"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","ТАЛАС АУДАНЫ","0","ауылдық жер","0","126"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","ТАЛАС АУДАНЫ","0","ауылдық жер","0","164"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","ТАЛАС АУДАНЫ","0","ауылдық жер","0","95"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","ТАЛАС АУДАНЫ","0","ауылдық жер","0","79"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","ТАЛАС АУДАНЫ","0","ауылдық жер","0","70"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","ТАЛАС АУДАНЫ","0","ауылдық жер","0","94"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","ТАЛАС АУДАНЫ","0","ауылдық жер","0","92"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","ШУ АУДАНЫ","0","Барлығы","0","733"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","ШУ АУДАНЫ","0","Барлығы","0","705"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","ШУ АУДАНЫ","0","Барлығы","0","812"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","ШУ АУДАНЫ","0","Барлығы","0","776"
"Тіркелген некелер саны(Адам)","2016 жыл","201612","ШУ АУДАНЫ","0","Барлығы","0","623"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","ШУ АУДАНЫ","0","Барлығы","0","700"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","ШУ АУДАНЫ","0","Барлығы","0","628"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","ШУ АУДАНЫ","0","Барлығы","0","960"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","ШУ АУДАНЫ","0","Барлығы","0","750"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","ШУ АУДАНЫ","0","Барлығы","0","1 011"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","ШУ АУДАНЫ","0","Барлығы","0","629"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","ШУ АУДАНЫ","0","Барлығы","0","666"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","ШУ АУДАНЫ","0","Барлығы","0","600"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","ШУ АУДАНЫ","0","Барлығы","0","635"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","ШУ АУДАНЫ","0","Барлығы","0","570"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","ШУ АУДАНЫ","0","қалалық жер","0","425"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","ШУ АУДАНЫ","0","қалалық жер","0","315"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","ШУ АУДАНЫ","0","қалалық жер","0","311"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","ШУ АУДАНЫ","0","қалалық жер","0","321"
"Тіркелген некелер саны(Адам)","2016 жыл","201612","ШУ АУДАНЫ","0","қалалық жер","0","271"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","ШУ АУДАНЫ","0","қалалық жер","0","268"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","ШУ АУДАНЫ","0","қалалық жер","0","262"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","ШУ АУДАНЫ","0","қалалық жер","0","413"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","ШУ АУДАНЫ","0","қалалық жер","0","296"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","ШУ АУДАНЫ","0","қалалық жер","0","393"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","ШУ АУДАНЫ","0","қалалық жер","0","257"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","ШУ АУДАНЫ","0","қалалық жер","0","319"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","ШУ АУДАНЫ","0","қалалық жер","0","261"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","ШУ АУДАНЫ","0","қалалық жер","0","277"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","ШУ АУДАНЫ","0","қалалық жер","0","256"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","ШУ АУДАНЫ","0","ауылдық жер","0","308"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","ШУ АУДАНЫ","0","ауылдық жер","0","390"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","ШУ АУДАНЫ","0","ауылдық жер","0","501"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","ШУ АУДАНЫ","0","ауылдық жер","0","455"
"Тіркелген некелер саны(Адам)","2016 жыл","201612","ШУ АУДАНЫ","0","ауылдық жер","0","352"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","ШУ АУДАНЫ","0","ауылдық жер","0","432"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","ШУ АУДАНЫ","0","ауылдық жер","0","366"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","ШУ АУДАНЫ","0","ауылдық жер","0","547"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","ШУ АУДАНЫ","0","ауылдық жер","0","454"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","ШУ АУДАНЫ","0","ауылдық жер","0","618"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","ШУ АУДАНЫ","0","ауылдық жер","0","372"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","ШУ АУДАНЫ","0","ауылдық жер","0","347"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","ШУ АУДАНЫ","0","ауылдық жер","0","339"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","ШУ АУДАНЫ","0","ауылдық жер","0","358"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","ШУ АУДАНЫ","0","ауылдық жер","0","314"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","ҚАРАҒАНДЫ Қ.Ә.","0","Барлығы","0","4 518"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","ҚАРАҒАНДЫ Қ.Ә.","0","Барлығы","0","4 755"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","ҚАРАҒАНДЫ Қ.Ә.","0","Барлығы","0","4 767"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","ҚАРАҒАНДЫ Қ.Ә.","0","Барлығы","0","5 343"
"Тіркелген некелер саны(Адам)","2016 жыл","201612","ҚАРАҒАНДЫ Қ.Ә.","0","Барлығы","0","4 655"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","ҚАРАҒАНДЫ Қ.Ә.","0","Барлығы","0","5 120"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","ҚАРАҒАНДЫ Қ.Ә.","0","Барлығы","0","4 947"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","ҚАРАҒАНДЫ Қ.Ә.","0","Барлығы","0","5 601"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","ҚАРАҒАНДЫ Қ.Ә.","0","Барлығы","0","5 332"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","ҚАРАҒАНДЫ Қ.Ә.","0","Барлығы","0","5 500"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","ҚАРАҒАНДЫ Қ.Ә.","0","Барлығы","0","4 899"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","ҚАРАҒАНДЫ Қ.Ә.","0","Барлығы","0","3 840"
